,indexacao,category_id
15854,"Alteração, Lei de Reestruturação dos Transportes Aquaviário e Terrestre, edital, licitação,  concessão de uso, praça de pedágio, exigência, construção, local, área, lazer, descanso, iluminação, segurança, estacionamento, telefone público, restaurante, lanchonete, banheiro público.",0
37899,"Aprovação, renovação, concessão, radiodifusão, emissora, rádio, Município, Uberaba, (MG).",0
52904,"Concessão, remissão de débitos, (ITR), pequeno agricultor, pequeno proprietário rural, localização, polígono das secas, impossibilidade, agricultor, pagamento, dívida, motivo, seca, improdutividade, lavoura, redução, rebanho.",0
38481,"Alteração, Lei das Licitações, inclusão, edital, autorização, fixação, preço máximo.",1
18071,"Alteração, produto agrícola, produto importado, incentivo fiscal, subsídio, país estrangeiro, preço, internação, mercado interno, concorrência desleal, compensação, tributação, investigação.",0
25997,"Alteração, Lei Geral das Telecomunicações, exclusão, exigência, certificado, expedição, (ANATEL), equipamentos, destinação, utilização, radioamador, rádio, cidadão, existência, homologação, entidade internacional, entidade, âmbito nacional.",0
45736,"Alteração, Lei das Licitações, exigência, definição, normas, legislação, critérios, correção monetária, proibição, vinculação, pagamento, multa, obrigação principal.",1
19591,"Criação, Dia Nacional do Prefeito Municipal, comemoração, abril.",2
66568,"Regime especial, compra, contratação, produto, defesa nacional, material bélico, material naval, defesa aeroespacial, exclusividade, procedimento licitatório, edital, criação, RETID, beneficiário, pessoa jurídica, sede, Brasil, credenciamento, Ministério da Defesa, habilitação, Secretaria da Receita Federal do Brasil, atividade, pesquisa, projeto, industrialização, produção, modernização, manutenção, sistema, defesa, conhecimento, atividade científica, atividade tecnológica, venda, revenda, peças, equipamento, componente, insumo, matéria-prima, defesa, importação, exportação, suspensão, PIS/Pasep, Cofins, IPI, conversão, alíquota zero, destinação, Forças Armadas.",1
64447,"Obrigatoriedade, instituição financeira, banco, fornecimento, correntista, acesso, Cadastro Nacional de Informações Sociais (CNIS), terminal, autoatendimento, sítio (Internet).",3
22914,"Alteração, Lei de Diretrizes e Bases da Educação Nacional, Lei Darcy Ribeiro, inclusão, disciplina escolar, Segurança Pública, currículo, ensino fundamental, inclusão, matéria, Cidadania, campanha educativa, combate, drogas, prevenção, segurança, trânsito, saúde, família, competência, Polícia, Corpo de Bombeiros.",0
35398,"Alteração, Estatuto dos Bombeiros-Militares do Corpo de Bombeiros do Distrito Federal, redução, prazo, exercício efetivo, tempo de serviço, direitos, estabilidade, praça, soldado, cabo, bombeiro-militar.",0
22012,"Prazo, obrigatoriedade, Presidente da República, Governador, Prefeito, apresentação, programa, meta, divulgação, (Internet), rádio, televisão, imprensa, imprensa oficial, realização, audiência pública.",1
37236,"Criação, Dia Nacional do Despachante Documentalista, comemoração, mês, dezembro.",2
63181,"PROIBIÇÃO, LIMITE DE  IDADE, INGRESSO, CONTRATAÇÃO, SERVIÇO PUBLICO, EMPRESA PRIVADA.",1
50648,"Alteração, Constituição Federal, Segurança Pública, composição, órgãos, inclusão, Agência Nacional, Combate, Corrupção, competência, regulamentação, lei federal, normas, autonomia administrativa, mandato, presidente, organização, quadro de pessoal.",1
53351,"Pagamento, imposto federal, compensação, crédito, precatório.",3
32164,"Alteração, Constituição Federal, fixação, limite máximo, valor, percentagem, aumento, subsídio, Deputado Federal, Senador, Presidente da República, Vice-Presidente da República, despesa, exercício, mandato eletivo, Câmara dos Deputados, Senado, equiparação, índice, reajuste, benefício previdenciário.",3
63338,"Criação, Dia Nacional de Combate à Poluição nos Oceanos e Limpeza das Praias, comemoração, junho, combate, poluição ambiental.",0
8058,"Regulamentação, profissão, DJ (disc jockey), jornada de trabalho, intervalo, descanso.",0
46087,"Criação, Dia nacional do Orgulho Autista, comemoração, junho, autismo.",2
14264,"Denominação, viaduto, acesso, perímetro urbano, Município,  Bezerros, Sairé, Camocim de São Félix, (PE), homenagem póstuma, personagem ilustre.",2
36585,"Concessão, isenção, (IPI), ambulância, caminhão, trator, máquina, equipamentos, material rodoviário, aquisição, municípios.",3
61517,"Criação, Dia Nacional do Humorista, comemoração,  abril.",2
25882,"Alteração, Lei Maria da Penha, redução, prazo determinado, encaminhamento, juiz, pedido, concessão, Medida Protetiva de Urgência, mulher, vítima, violência doméstica.",0
36007,"Denominação, Aeroporto Internacional, Macapá (AP), homenagem póstuma, personagem ilustre.",2
59745,"Criação, Dia Nacional, Medicamento Genérico.",2
1713,"Criação, Dia Nacional do Policial Militar Ambiental, comemoração, junho.",2
21130,"Fixação, alíquota, redimento, aluguel, locação, imóvel residencial, locador, pessoa física, prazo, pagamento, exclusão, valor, base de cálculo, imposto de renda, declaração de ajuste anual, inaplicabilidade, dedução, responsabilidade, pessoa jurídica, administração imobiliária, recolhimento, imposto.",3
47230,"Criação, Dia Nacional da Luta Livre Esportiva, comemoração, setembro, homenagem, modalidade esportiva, luta estilo livre.",2
65110,"Obrigatoriedade, concessionária, empresa, distribuidora, energia elétrica, água, telefone, redução, isenção, parcelamento, tarifas, contas, prestação de serviço, consumidor, baixa renda, desempregado,  pessoa portadora de deficiência, doente, utilização, equipamentos, tratamento médico, exigência, comprovação, consumidor, regulamentação, (ANEEL), (ANA), (ANATEL).",1
59792,"Destinação, percentagem, recursos, programa de desenvolvimento, (BNDES), origem, arrecadação, contribuição, (PIS), (PASEP), (PIS-PASEP), funcionamento, participação acionária, empregado, limitação, quantidade, ações, critérios, capacidade, pagamento, trabalhador, concessão, pessoa jurídica, fixação, prazo, carência, juros, recursos, (FAT).",3
20400,"Parcelamento, dívida, débito, pessoa física, Fazenda Nacional.",3
1708,"Alteração,  administração, exploração, rodovia, concessão, isenção, pagamento, pedágio, veículo automotor, proprietário, empresa, reciclagem, material reciclável, membros, (ONG).",0
15679,"Alteração, Lei das Licitações, inclusão, modalidade de licitação, contratação integrada.",1
63506,"Isenção, (IPI), Prefeitura Municipal, aquisição, ambulancia, onibus, maquina, abertura, rodovia, trator, motoniveladora, caminhão, vinculação, população, municipios.   Alteração, lei federal, prorrogação, prazo, vigencia, isenção, (IPI), aquisição, veiculo automotor, taxi,  destinação, pessoa portadora de deficiencia, transporte escolar.",1
31979,"Alteração, Código Tributário Nacional, extensão, benefício fiscal, anistia fiscal, remissão de débitos, redução, multa fiscal, contribuinte, adimplência, igualdade, tratamento, inadimplência.",3
32809,"Criação, Dia do Policial Brasileiro, comemoração, janeiro.",2
62795,"Autorização, dedução, imposto de renda, pessoa física, pessoa jurídica, valor, doação, fundos, aplicação, projeto, geração de emprego, renda.",3
16969,"Alteração, Código Civil, autorização, instrumento particular, transação, contestação, direitos, juízo.",0
57064,"Limite, número máximo, ministério.",1
34183,"Alteração, Estatuto da Micro e Pequena Empresa, autorização, parcelamento, débito previdenciário, ingresso, Simples Nacional, autorização, reenquadramento, microempresa, empresa de pequeno porte.",0
55877,"Alteração, Medida Provisória, lei federal, operação de crédito, municípios, financiamento, infraestrutura, Copa do Mundo, Jogos Olímpicos, Jogos Paraolímpicos, saneamento básico, mobilidade urbana. _Alteração, lei federal, direito de preferência, ocupante, imóvel, (RFFSA), critérios, avaliação, transferência, aforamento, renegociação, pagamento, parcelamento, desconto, renúncia, dívida, convalidação, desapropriação.  _Transferência, Companhia Docas do Rio de Janeiro, domínio útil, terreno de marinha, alteração, lei federal, alienação, imóvel funcional, (INSS), localização, (DF), direito de preferência, servidor público, possuidor, termo, cessão de uso, prazo.  _Alteração, lei federal, aumento, prazo, estados, (DF), municípios, apresentação, relação, beneficiário, regime próprio de previdência social, compensação financeira, Previdência Social.",0
63574,"Alteração, Lei Orgânica da Seguridade Social, legislação tributária federal, percentual, contribuição, empregado doméstico, empregador doméstico, dedução, imposto de renda, contribuição patronal.",3
64722,"Regulamentação, publicidade governamental, promoção, União, estados, Distrito Federal, municípios, critérios, divulgação, gasto, material, publicidade institucional.",1
63959,"Criação, Dia Nacional do Psiquiatra, comemoração, outubro.",0
55119,"Alteração, Lei das Licitações, Regime Júridico Único, autorização, quebra de sigilo, sigilo bancário, pessoa física, pessoa jurídica, licitante, sevidor, cargo em comissão, cargo de natureza especial, período, execução, contrato administrativo.",1
42661,"Alteração, decreto-lei, isenção, foro, laudêmio, taxa, cota, aluguel, multa, terreno de marinha, ocupação, idoso.",0
49457,"Regulamentação, Constituição Federal, Direitos Sociais, definição, atividade essencial, direito de greve, assistência médica, urgência, manutenção, plantão, revezamento, prestação de serviço, proibição, empregador, dispensa, grevista, legalidade, participação, piquete, aplicação, legislação, servidor público, funcionário público.   _Proibição, lock out, empregador, interferência, autoridade pública, autoridade judiciária, Forças Armadas, greve.  _Normas, cessação, greve, negociação coletiva de trabalho, reivindicação, grevista, responsabilidade, abuso.",0
50123,"Normas, servidor, cargo efetivo, Ministério Público da União, opção, carreira, analista, técnico, comprovação, tempo de serviço, extensão, aposentado, pensionista.",1
44548,"Alteração, Código de Processo Civil, alteração, percentagem, honorários, advogado, incidência, valor, condenação, objetivo, redução, encargo, sucumbência, propositura, ação judicial, acréscimo, ônus, partes processuais, perda, continuação, processo judicial, posterioridade, recebimento.",0
33536,"Alteração, legislação tributária federal, redução, alíquota zero, (Cofins), (Pis-Pasep), isenção, (IPI),  comercialização, material escolar.",0
61326,"Criação, Dia Nacional do Auditor de Controle Externo, comemoração, abril.",2
46288,"Alteração, Estatuto da Micro e Pequena Empresa, autorização, opção, Simples Nacional, pessoa jurídica, psicólogo, fisioterapeuta, terapeuta ocupacional, fonoaudiólogo, clínica médica, clínica odontológica, prótese ortopédica, protese dentária, recolhimento, ISS.",3
